id,city,country,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,budget_level_num,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,ideal_durations_list,duration_day_trip,duration_weekend,duration_short_trip,duration_one_week,duration_long_trip,cluster,PCA1,PCA2,cluster_name
7953a021-a4c4-4fbf-b5a8-92467f8280ed,Bujumbura,Burundi,africa,"A city where vibrant street markets and lush lakeside views create an inviting atmosphere, full of lively interactions and serene moments.",-3.3638125,29.3675028,"{""1"":{""avg"":24,""max"":28.9,""min"":20.3},""2"":{""avg"":24.3,""max"":29.4,""min"":20.5},""3"":{""avg"":24.3,""max"":29.6,""min"":20.3},""4"":{""avg"":24.2,""max"":29.1,""min"":20.4},""5"":{""avg"":25,""max"":30,""min"":20.4},""6"":{""avg"":24.7,""max"":29.8,""min"":19.8},""7"":{""avg"":24.3,""max"":29.5,""min"":18.9},""8"":{""avg"":24.7,""max"":30.2,""min"":19.3},""9"":{""avg"":25.1,""max"":30.9,""min"":19.9},""10"":{""avg"":24.7,""max"":30.1,""min"":20.1},""11"":{""avg"":23.9,""max"":28.8,""min"":20},""12"":{""avg"":23.9,""max"":28.6,""min"":20}}","[""Short trip"",""Weekend""]",Budget,3,3,4,3,2,3,2,2,4,1,24.0,24.3,24.3,24.2,25.0,24.7,24.3,24.7,25.1,24.7,23.9,23.9,"['Short trip', 'Weekend']",0,1,1,0,0,2,-2.063375886653232,-1.6010224794996946,Spokojne kierunki kulturowe
9226cd83-fc8a-417b-99c0-f46db4cf4d5d,Yaoundé,Cameroon,africa,Lush greenery and vibrant markets create a lively atmosphere filled with the scent of street food and the rhythm of local music.,3.8689867,11.5213344,"{""1"":{""avg"":25,""max"":31.6,""min"":20.1},""2"":{""avg"":25.6,""max"":32.1,""min"":21.1},""3"":{""avg"":25.3,""max"":31.3,""min"":21.2},""4"":{""avg"":24.8,""max"":30.4,""min"":21},""5"":{""avg"":24.7,""max"":29.8,""min"":21.1},""6"":{""avg"":23.9,""max"":28.7,""min"":20.8},""7"":{""avg"":23.6,""max"":28,""min"":20.8},""8"":{""avg"":23.6,""max"":28.3,""min"":20.6},""9"":{""avg"":23.6,""max"":28.7,""min"":20.5},""10"":{""avg"":23.8,""max"":29.2,""min"":20.4},""11"":{""avg"":24.6,""max"":30.2,""min"":20.8},""12"":{""avg"":24.8,""max"":31.1,""min"":20.2}}","[""Short trip"",""Weekend""]",Budget,4,3,3,1,3,4,2,3,2,1,25.0,25.6,25.3,24.8,24.7,23.9,23.6,23.6,23.6,23.8,24.6,24.8,"['Short trip', 'Weekend']",0,1,1,0,0,2,1.1454267236106268,-1.5869803610933315,Spokojne kierunki kulturowe
b83e6115-b517-4e85-b1d9-fecf35d3993c,Galway,Ireland,europe,Charming cobblestone streets and vibrant pubs filled with music create an inviting atmosphere where the warmth of the locals is unforgettable.,53.2744122,-9.0490601,"{""1"":{""avg"":6.2,""max"":8.7,""min"":3.5},""2"":{""avg"":6.4,""max"":9.1,""min"":3.8},""3"":{""avg"":7.8,""max"":10.8,""min"":4.9},""4"":{""avg"":9.4,""max"":13,""min"":5.8},""5"":{""avg"":11.9,""max"":15.8,""min"":8},""6"":{""avg"":14.2,""max"":17.8,""min"":10.6},""7"":{""avg"":16.2,""max"":19.5,""min"":12.9},""8"":{""avg"":15.8,""max"":19.1,""min"":12.5},""9"":{""avg"":13.8,""max"":17.3,""min"":10.4},""10"":{""avg"":11,""max"":14.1,""min"":7.9},""11"":{""avg"":8,""max"":11,""min"":5.1},""12"":{""avg"":6.3,""max"":9,""min"":3.6}}","[""Short trip"",""Weekend""]",Mid-range,4,3,4,3,4,4,3,3,3,2,6.2,6.4,7.8,9.4,11.9,14.2,16.2,15.8,13.8,11.0,8.0,6.3,"['Short trip', 'Weekend']",0,1,1,0,0,3,0.3986474629969653,0.5710524030754586,"Plaże, natura i relaks"
d1fdface-d3c3-45fe-b7ec-ecf1aebec736,Calgary,Canada,north_america,"A dynamic blend of urban sophistication and stunning natural landscapes, where vibrant arts scenes meet the majestic Rockies under vast blue skies.",51.0456064,-114.057541,"{""1"":{""avg"":-5.5,""max"":0.2,""min"":-11},""2"":{""avg"":-6.9,""max"":-1.5,""min"":-12.3},""3"":{""avg"":-1.6,""max"":4.2,""min"":-7.4},""4"":{""avg"":4.6,""max"":10.9,""min"":-1.7},""5"":{""avg"":10.9,""max"":17.4,""min"":4.4},""6"":{""avg"":15.3,""max"":21.6,""min"":9},""7"":{""avg"":18.2,""max"":24.8,""min"":11.6},""8"":{""avg"":17.5,""max"":24.2,""min"":10.8},""9"":{""avg"":12.3,""max"":18.4,""min"":6},""10"":{""avg"":5.4,""max"":11.5,""min"":-0.6},""11"":{""avg"":-1,""max"":4.6,""min"":-6.4},""12"":{""avg"":-6,""max"":-0.8,""min"":-11.2}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4,4,5,1,3,3,3,4,3,2,-5.5,-6.9,-1.6,4.6,10.9,15.3,18.2,17.5,12.3,5.4,-1.0,-6.0,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,2,-0.7374104446685648,-0.23898884688615257,Spokojne kierunki kulturowe
c2ee230d-f1b2-4831-bf1a-36469bc6eb98,Halifax,Canada,north_america,"Charming coastal vibes blend with historic architecture, lively pubs, and the salty breeze, creating an inviting and laid-back maritime atmosphere.",44.648618,-63.5859487,"{""1"":{""avg"":-2,""max"":1.8,""min"":-5.9},""2"":{""avg"":-2.9,""max"":0.9,""min"":-6.4},""3"":{""avg"":0,""max"":3.9,""min"":-3.8},""4"":{""avg"":5.2,""max"":8.9,""min"":1.6},""5"":{""avg"":9.9,""max"":14.3,""min"":5.7},""6"":{""avg"":14.9,""max"":19.4,""min"":10.6},""7"":{""avg"":19.5,""max"":23.7,""min"":15.3},""8"":{""avg"":20.1,""max"":24.1,""min"":16.1},""9"":{""avg"":17,""max"":21,""min"":13.1},""10"":{""avg"":11.8,""max"":15.3,""min"":8.1},""11"":{""avg"":6.1,""max"":9.3,""min"":2.6},""12"":{""avg"":1.1,""max"":4.4,""min"":-2.2}}","[""Short trip"",""Weekend""]",Mid-range,4,3,4,3,3,4,3,3,4,2,-2.0,-2.9,0.0,5.2,9.9,14.9,19.5,20.1,17.0,11.8,6.1,1.1,"['Short trip', 'Weekend']",0,1,1,0,0,2,-0.4109809445922327,0.05222583946925476,Spokojne kierunki kulturowe
9b29ecd2-a840-4fc2-b55e-85a2a99d67b0,Sal,Cape Verde,africa,"Golden beaches meet turquoise waters under a sun that never seems to set, creating a laid-back vibe perfect for unwinding.",16.720455649999998,-22.93867612702632,"{""1"":{""avg"":22.1,""max"":25.3,""min"":18.9},""2"":{""avg"":21.5,""max"":25.3,""min"":18.5},""3"":{""avg"":21.6,""max"":25.6,""min"":18.4},""4"":{""avg"":22.4,""max"":26.4,""min"":19.2},""5"":{""avg"":23.2,""max"":26.8,""min"":19.8},""6"":{""avg"":24.4,""max"":27.6,""min"":21.4},""7"":{""avg"":25.6,""max"":28.8,""min"":22.5},""8"":{""avg"":26.8,""max"":30.2,""min"":23.6},""9"":{""avg"":27.5,""max"":30.8,""min"":24.5},""10"":{""avg"":26.8,""max"":30.4,""min"":23.9},""11"":{""avg"":25.2,""max"":28.5,""min"":22.1},""12"":{""avg"":23.3,""max"":26.5,""min"":20.3}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,2,3,3,5,3,3,3,2,4,2,22.1,21.5,21.6,22.4,23.2,24.4,25.6,26.8,27.5,26.8,25.2,23.3,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,3,-1.9159543483311214,0.5073905904714658,"Plaże, natura i relaks"
0949dd9a-c23e-45c7-b1cf-bdd110a760c8,Bath,United Kingdom,europe,"Charming cobblestone streets, historic architecture, and the soothing warmth of natural hot springs create a serene and inviting experience.",51.3813864,-2.3596963,"{""1"":{""avg"":5.2,""max"":7.6,""min"":2.7},""2"":{""avg"":6.8,""max"":9.5,""min"":4.2},""3"":{""avg"":8.1,""max"":11.3,""min"":4.9},""4"":{""avg"":9.4,""max"":13.2,""min"":5.6},""5"":{""avg"":12.8,""max"":16.8,""min"":8.5},""6"":{""avg"":15.6,""max"":19.5,""min"":11.5},""7"":{""avg"":17.7,""max"":21.6,""min"":13.7},""8"":{""avg"":17.4,""max"":21.1,""min"":13.9},""9"":{""avg"":15.2,""max"":18.9,""min"":11.7},""10"":{""avg"":12,""max"":14.9,""min"":9.1},""11"":{""avg"":8.4,""max"":10.7,""min"":6.1},""12"":{""avg"":6.8,""max"":8.7,""min"":4.8}}","[""Short trip"",""Weekend""]",Mid-range,5,2,3,1,3,4,5,3,3,2,5.2,6.8,8.1,9.4,12.8,15.6,17.7,17.4,15.2,12.0,8.4,6.8,"['Short trip', 'Weekend']",0,1,1,0,0,1,1.3101883239779568,0.47356935632396374,Miejskie i kulturowe
4f691336-e290-4fb8-8f6f-041744450398,Pristina,Kosovo,europe,"A city where vibrant street life, intriguing history, and the aroma of freshly brewed coffee blend into a unique and welcoming atmosphere.",42.6638771,21.1640849,"{""1"":{""avg"":1.4,""max"":5.2,""min"":-1.6},""2"":{""avg"":4.3,""max"":9.4,""min"":0.2},""3"":{""avg"":7.7,""max"":13.2,""min"":2.9},""4"":{""avg"":11.1,""max"":16.9,""min"":5.6},""5"":{""avg"":15.8,""max"":21.5,""min"":10.3},""6"":{""avg"":20.8,""max"":26.9,""min"":14.9},""7"":{""avg"":23.4,""max"":30.2,""min"":16.7},""8"":{""avg"":22.9,""max"":30,""min"":16.4},""9"":{""avg"":18.1,""max"":25,""min"":12.2},""10"":{""avg"":13,""max"":19.8,""min"":7.8},""11"":{""avg"":7.8,""max"":12.7,""min"":4.1},""12"":{""avg"":3.5,""max"":6.9,""min"":0.7}}","[""Short trip"",""Weekend""]",Budget,3,2,2,1,3,3,2,3,3,1,1.4,4.3,7.7,11.1,15.8,20.8,23.4,22.9,18.1,13.0,7.8,3.5,"['Short trip', 'Weekend']",0,1,1,0,0,2,0.6570696292072467,-2.4619220157939297,Spokojne kierunki kulturowe
222fef61-1cb1-492a-af39-3244dd5eaf73,Belgrade,Serbia,europe,"Lively streets filled with eclectic architecture, vibrant nightlife, and a fusion of Eastern and Western influences create an inviting, energetic atmosphere.",44.8178131,20.4568974,"{""1"":{""avg"":2.9,""max"":6.1,""min"":-0.1},""2"":{""avg"":6,""max"":10.4,""min"":2.5},""3"":{""avg"":8.8,""max"":13.7,""min"":4.7},""4"":{""avg"":13.7,""max"":19.4,""min"":8.6},""5"":{""avg"":18.1,""max"":23.5,""min"":13.4},""6"":{""avg"":22.9,""max"":28.2,""min"":18},""7"":{""avg"":25.2,""max"":30.8,""min"":19.8},""8"":{""avg"":25.1,""max"":31.2,""min"":19.7},""9"":{""avg"":20,""max"":25.9,""min"":15.3},""10"":{""avg"":14.3,""max"":19.9,""min"":10.4},""11"":{""avg"":8.8,""max"":12.9,""min"":5.7},""12"":{""avg"":4.6,""max"":8,""min"":2}}","[""One week"",""Short trip"",""Weekend""]",Budget,4,3,3,2,5,4,3,4,2,1,2.9,6.0,8.8,13.7,18.1,22.9,25.2,25.1,20.0,14.3,8.8,4.6,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,1,2.1683825900242826,0.6654149144756482,Miejskie i kulturowe
43bf31e6-e12e-4752-abdf-87472616ead1,Dallas,United States,north_america,"A lively mix of modern skyscrapers and historic districts, this city offers a dynamic atmosphere with vibrant arts, cuisine, and culture.",32.7762719,-96.7968559,"{""1"":{""avg"":8.5,""max"":14.2,""min"":3},""2"":{""avg"":10.7,""max"":16.4,""min"":5.1},""3"":{""avg"":16.3,""max"":21.8,""min"":10.8},""4"":{""avg"":19.5,""max"":25,""min"":13.9},""5"":{""avg"":24.2,""max"":29.2,""min"":19.2},""6"":{""avg"":28.7,""max"":33.8,""min"":23.9},""7"":{""avg"":31,""max"":36.2,""min"":26},""8"":{""avg"":30.8,""max"":36.2,""min"":25.8},""9"":{""avg"":27.4,""max"":32.9,""min"":22.3},""10"":{""avg"":21.2,""max"":27.1,""min"":15.6},""11"":{""avg"":14.8,""max"":20.4,""min"":9.4},""12"":{""avg"":11.3,""max"":16.8,""min"":5.9}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4,3,2,1,4,4,3,4,2,2,8.5,10.7,16.3,19.5,24.2,28.7,31.0,30.8,27.4,21.2,14.8,11.3,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,1,2.3191018071908815,-0.3075154508469201,Miejskie i kulturowe
8ffa36b1-c3eb-4d2d-bc8b-8768f6ecfff1,Guilin,China,asia,"Lush karst mountains rise dramatically above serene rivers and rice paddies, offering a tranquil escape with breathtaking natural beauty at every turn.",25.2779894,110.2910622,"{""1"":{""avg"":9.9,""max"":14.3,""min"":6.5},""2"":{""avg"":11.2,""max"":15.6,""min"":7.5},""3"":{""avg"":15.7,""max"":20.1,""min"":12.3},""4"":{""avg"":20.2,""max"":25,""min"":16.5},""5"":{""avg"":24.1,""max"":28.7,""min"":20.6},""6"":{""avg"":26.8,""max"":31.3,""min"":23.8},""7"":{""avg"":28.8,""max"":34,""min"":24.9},""8"":{""avg"":28.6,""max"":34.3,""min"":24.8},""9"":{""avg"":27.2,""max"":32.9,""min"":22.8},""10"":{""avg"":21.7,""max"":27.3,""min"":17.3},""11"":{""avg"":16.7,""max"":21.9,""min"":12.7},""12"":{""avg"":10.8,""max"":15.8,""min"":6.8}}","[""One week"",""Short trip"",""Weekend""]",Budget,3,4,5,1,2,3,3,2,4,1,9.9,11.2,15.7,20.2,24.1,26.8,28.8,28.6,27.2,21.7,16.7,10.8,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,0,-2.788567973526151,-0.7980954468506001,Natura i przygoda
f69c75d8-329c-4769-bda1-ea15a27dcc33,Hallstatt,Austria,europe,"Nestled by a serene lake, this picturesque village enchants with its cobblestone streets, alpine views, and a tranquil, timeless atmosphere.",47.5621698,13.6486697,"{""1"":{""avg"":-0.1,""max"":3.3,""min"":-2.5},""2"":{""avg"":2.4,""max"":6.9,""min"":-0.9},""3"":{""avg"":5.6,""max"":10.5,""min"":1},""4"":{""avg"":8.7,""max"":14.2,""min"":3.4},""5"":{""avg"":11.8,""max"":16.4,""min"":7.1},""6"":{""avg"":18.3,""max"":24,""min"":12.5},""7"":{""avg"":18.6,""max"":23.9,""min"":13.3},""8"":{""avg"":18.2,""max"":23.6,""min"":13.2},""9"":{""avg"":14.1,""max"":19.5,""min"":9.7},""10"":{""avg"":10.3,""max"":15.5,""min"":6.4},""11"":{""avg"":4.1,""max"":7.6,""min"":1.6},""12"":{""avg"":1.1,""max"":3.8,""min"":-1.2}}","[""Weekend"",""Day trip""]",Mid-range,4,3,5,2,2,3,3,2,4,2,-0.1,2.4,5.6,8.7,11.8,18.3,18.6,18.2,14.1,10.3,4.1,1.1,"['Weekend', 'Day trip']",1,1,0,0,0,0,-2.074741690912656,-1.0693286718316624,Natura i przygoda
c3963b0a-b8da-4320-aa9d-bead15d4b37a,Nicosia,Cyprus,europe,"Wander through leafy streets where ancient history meets modern life, with a vibrant café culture and a warm, welcoming atmosphere.",35.1746503,33.3638783,"{""1"":{""avg"":11,""max"":16.8,""min"":6.8},""2"":{""avg"":11.1,""max"":17.4,""min"":6.4},""3"":{""avg"":14.8,""max"":21,""min"":9},""4"":{""avg"":18.6,""max"":26.4,""min"":12.5},""5"":{""avg"":22.6,""max"":30.2,""min"":16.2},""6"":{""avg"":27.2,""max"":34.6,""min"":20.6},""7"":{""avg"":30.8,""max"":38.4,""min"":24},""8"":{""avg"":29.5,""max"":37.6,""min"":22.8},""9"":{""avg"":26.3,""max"":34.1,""min"":20.3},""10"":{""avg"":21.6,""max"":28.9,""min"":16.4},""11"":{""avg"":17,""max"":23.4,""min"":12.4},""12"":{""avg"":13.3,""max"":19.4,""min"":9.2}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4,3,3,2,3,4,3,4,2,2,11.0,11.1,14.8,18.6,22.6,27.2,30.8,29.5,26.3,21.6,17.0,13.3,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,1,1.3841999802213198,-0.1444118932342705,Miejskie i kulturowe
33713397-dcba-460c-bca2-651bdd80fe0f,San José,Costa Rica,north_america,Bustling streets filled with vibrant markets and lush parks create an inviting mix of urban energy and natural beauty.,9.9325427,-84.0795782,"{""1"":{""avg"":22.1,""max"":27.8,""min"":18},""2"":{""avg"":22.1,""max"":28,""min"":17.8},""3"":{""avg"":22.8,""max"":29.2,""min"":18.1},""4"":{""avg"":23.1,""max"":29.5,""min"":18.4},""5"":{""avg"":22.8,""max"":28.5,""min"":18.8},""6"":{""avg"":22.3,""max"":27.9,""min"":18.7},""7"":{""avg"":22.4,""max"":27.9,""min"":18.7},""8"":{""avg"":22.4,""max"":28.1,""min"":18.5},""9"":{""avg"":22,""max"":28,""min"":18.1},""10"":{""avg"":21.6,""max"":27.2,""min"":18},""11"":{""avg"":21.7,""max"":27,""min"":18.2},""12"":{""avg"":22.2,""max"":27.8,""min"":18.2}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,3,4,5,2,3,4,4,3,3,2,22.1,22.1,22.8,23.1,22.8,22.3,22.4,22.4,22.0,21.6,21.7,22.2,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,3,-1.226582965985643,1.5787294574452386,"Plaże, natura i relaks"
9f3ce859-f274-4359-a24d-e16bc30c2b1c,Havana,Cuba,north_america,"Colorful streets alive with the rhythm of salsa, vintage cars cruising past, and the scent of cigars create an unforgettable atmosphere.",23.135305,-82.3589631,"{""1"":{""avg"":22.4,""max"":25.7,""min"":19.7},""2"":{""avg"":23.5,""max"":27.7,""min"":20.2},""3"":{""avg"":24,""max"":28.7,""min"":20.4},""4"":{""avg"":25.9,""max"":29.8,""min"":22.6},""5"":{""avg"":26.9,""max"":30.7,""min"":23.8},""6"":{""avg"":27.2,""max"":31.2,""min"":24.3},""7"":{""avg"":28.1,""max"":31.8,""min"":25.3},""8"":{""avg"":28.1,""max"":31.4,""min"":25.5},""9"":{""avg"":27.9,""max"":31,""min"":25.5},""10"":{""avg"":26.5,""max"":30,""min"":23.8},""11"":{""avg"":24.6,""max"":28.3,""min"":21.4},""12"":{""avg"":23.3,""max"":26.3,""min"":20.8}}","[""One week"",""Short trip"",""Weekend""]",Budget,5,3,3,3,4,4,2,3,2,1,22.4,23.5,24.0,25.9,26.9,27.2,28.1,28.1,27.9,26.5,24.6,23.3,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,1,1.7424341336806246,-0.7032174525819196,Miejskie i kulturowe
7e649d6c-6926-4335-beca-e543737cd861,Roseau,Dominica,north_america,"Lush greenery envelops vibrant markets and colorful architecture, creating a lively and welcoming atmosphere infused with the scent of tropical blooms.",15.4238539,-61.34165132887498,"{""1"":{""avg"":25,""max"":28.2,""min"":22.4},""2"":{""avg"":24.8,""max"":28.2,""min"":22.2},""3"":{""avg"":25.2,""max"":28.6,""min"":22.2},""4"":{""avg"":25.9,""max"":29.2,""min"":23},""5"":{""avg"":27.1,""max"":30.4,""min"":24.2},""6"":{""avg"":27.4,""max"":30.6,""min"":24.7},""7"":{""avg"":27.4,""max"":30.3,""min"":24.8},""8"":{""avg"":27.6,""max"":30.8,""min"":24.7},""9"":{""avg"":27.5,""max"":31.2,""min"":24.2},""10"":{""avg"":27.3,""max"":30.6,""min"":24.3},""11"":{""avg"":26.5,""max"":29.8,""min"":23.6},""12"":{""avg"":25.5,""max"":28.6,""min"":22.5}}","[""One week"",""Short trip"",""Weekend""]",Budget,3,4,5,3,2,3,4,2,4,1,25.0,24.8,25.2,25.9,27.1,27.4,27.4,27.6,27.5,27.3,26.5,25.5,"['One week', 'Short trip', 'Weekend']",0,1,1,1,0,0,-3.068101224965394,0.8637577551575653,Natura i przygoda
7ca9e565-db06-4228-ac03-c57d8d757227,Carcassonne,France,europe,"Strolling through cobbled streets surrounded by medieval walls, you feel transported to another era, with vibrant markets and cozy restaurants at every turn.",43.2130358,2.3491069,"{""1"":{""avg"":6.8,""max"":10.3,""min"":3.4},""2"":{""avg"":8.7,""max"":13.2,""min"":4.7},""3"":{""avg"":10.7,""max"":15.3,""min"":6.5},""4"":{""avg"":12.7,""max"":18,""min"":7.8},""5"":{""avg"":16.4,""max"":21.8,""min"":11.4},""6"":{""avg"":21,""max"":26.7,""min"":15.5},""7"":{""avg"":23.9,""max"":30.1,""min"":17.8},""8"":{""avg"":23.9,""max"":30.5,""min"":17.9},""9"":{""avg"":20.2,""max"":26.4,""min"":14.8},""10"":{""avg"":15.8,""max"":20.8,""min"":11.7},""11"":{""avg"":10.6,""max"":14.7,""min"":6.8},""12"":{""avg"":8.2,""max"":12,""min"":4.6}}","[""Short trip"",""Weekend""]",Mid-range,5,2,3,1,2,4,3,3,4,2,6.8,8.7,10.7,12.7,16.4,21.0,23.9,23.9,20.2,15.8,10.6,8.2,"['Short trip', 'Weekend']",0,1,1,0,0,2,0.6555851765476559,-1.917613037655774,Spokojne kierunki kulturowe
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Lagos,Portugal,europe,"Charming cobblestone streets lead to golden beaches and dramatic cliffs, where the ocean breeze mingles with the aroma of grilled seafood.",37.1027964,-8.6728689,"{""1"":{""avg"":14.7,""max"":17,""min"":12.8},""2"":{""avg"":15,""max"":17.5,""min"":13},""3"":{""avg"":15.8,""max"":18.3,""min"":13.5},""4"":{""avg"":16.7,""max"":19.6,""min"":14.2},""5"":{""avg"":18.7,""max"":22.1,""min"":15.4},""6"":{""avg"":20.2,""max"":23.9,""min"":16.2},""7"":{""avg"":21.8,""max"":26.8,""min"":16.9},""8"":{""avg"":22,""max"":27,""min"":17.4},""9"":{""avg"":21.4,""max"":25.1,""min"":18.3},""10"":{""avg"":19.7,""max"":22.8,""min"":17.4},""11"":{""avg"":17.2,""max"":19.6,""min"":15.3},""12"":{""avg"":15.7,""max"":18,""min"":13.8}}","[""Weekend"",""One week"",""Short trip""]",Mid-range,3,4,4,5,4,4,3,3,3,2,14.7,15.0,15.8,16.7,18.7,20.2,21.8,22.0,21.4,19.7,17.2,15.7,"['Weekend', 'One week', 'Short trip']",0,1,1,1,0,3,-0.6182097516562217,1.9307985582886182,"Plaże, natura i relaks"
d2351990-8009-44cd-9fdb-e79f1fd913f4,Alexandria,Egypt,africa,"Bustling streets filled with the aroma of spices, historic sites whispering ancient tales, and a vibrant coastal vibe create a unique charm.",31.1991806,29.8951716,"{""1"":{""avg"":14.6,""max"":19.2,""min"":10.8},""2"":{""avg"":15.1,""max"":19.4,""min"":10.6},""3"":{""avg"":17.1,""max"":21.8,""min"":12.6},""4"":{""avg"":19.9,""max"":25.3,""min"":15},""5"":{""avg"":23.3,""max"":28.1,""min"":18.3},""6"":{""avg"":26.1,""max"":30.1,""min"":22.1},""7"":{""avg"":28.1,""max"":31.7,""min"":24.5},""8"":{""avg"":28.6,""max"":32.2,""min"":25.1},""9"":{""avg"":27.6,""max"":31.4,""min"":24.2},""10"":{""avg"":24.4,""max"":28.4,""min"":20.7},""11"":{""avg"":20.8,""max"":24.8,""min"":16.3},""12"":{""avg"":16.6,""max"":20.7,""min"":12.6}}","[""Short trip"",""One week"",""Weekend""]",Budget,4,2,3,3,3,4,2,4,2,1,14.6,15.1,17.1,19.9,23.3,26.1,28.1,28.6,27.6,24.4,20.8,16.6,"['Short trip', 'One week', 'Weekend']",0,1,1,1,0,1,1.7686021663859526,-1.1049972512371542,Miejskie i kulturowe
5f55fdd8-3af4-485a-8a31-5974963a257f,Tallinn,Estonia,europe,"Medieval lanes, vibrant markets, and the scent of fresh pastries create an enchanting atmosphere that's both historic and inviting.",59.4372155,24.7453688,"{""1"":{""avg"":-2.2,""max"":0.2,""min"":-3.9},""2"":{""avg"":-1.5,""max"":0.5,""min"":-3.9},""3"":{""avg"":0.5,""max"":4.9,""min"":-2.2},""4"":{""avg"":4.9,""max"":8.9,""min"":1},""5"":{""avg"":11,""max"":15.1,""min"":5.4},""6"":{""avg"":16,""max"":20.4,""min"":10.9},""7"":{""avg"":17.6,""max"":21.7,""min"":13.5},""8"":{""avg"":17.2,""max"":21.5,""min"":13},""9"":{""avg"":12.9,""max"":16.9,""min"":9.4},""10"":{""avg"":7.2,""max"":10,""min"":4.8},""11"":{""avg"":3,""max"":5.2,""min"":1.3},""12"":{""avg"":-0.2,""max"":0.7,""min"":-3}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4,2,3,2,3,4,3,4,3,2,-2.2,-1.5,0.5,4.9,11.0,16.0,17.6,17.2,12.9,7.2,3.0,-0.2,"['Short trip', 'One week', 'Weekend']",0,1,1,1,0,1,1.3745627442986845,-0.6455701392123309,Miejskie i kulturowe
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Paris,France,europe,Charming streets lined with artful boutiques and the aroma of freshly baked pastries create a romantic and timeless atmosphere.,48.8588897,2.3200410217200766,"{""1"":{""avg"":5.5,""max"":7.9,""min"":2.9},""2"":{""avg"":6.8,""max"":10,""min"":3.8},""3"":{""avg"":9,""max"":13.4,""min"":5.4},""4"":{""avg"":12.3,""max"":17.4,""min"":7.7},""5"":{""avg"":15.7,""max"":20.7,""min"":11},""6"":{""avg"":19.9,""max"":25.2,""min"":15.2},""7"":{""avg"":21.6,""max"":27.1,""min"":16.6},""8"":{""avg"":21.3,""max"":26.8,""min"":16.5},""9"":{""avg"":17.6,""max"":22.5,""min"":13.2},""10"":{""avg"":13.6,""max"":17.4,""min"":10.4},""11"":{""avg"":8.9,""max"":11.7,""min"":6.2},""12"":{""avg"":7,""max"":9.2,""min"":4.6}}","[""Short trip"",""One week"",""Weekend""]",Luxury,5,2,3,1,5,5,4,5,2,3,5.5,6.8,9.0,12.3,15.7,19.9,21.6,21.3,17.6,13.6,8.9,7.0,"['Short trip', 'One week', 'Weekend']",0,1,1,1,0,1,3.93759640462878,1.1636670999521233,Miejskie i kulturowe
d45e5eea-27c6-4eda-b78a-50c21079b270,Puglia,Italy,europe,"Sun-drenched coastlines, charming whitewashed villages, and the aroma of olive groves create a serene and inviting atmosphere.",40.9842539,16.6210027,"{""1"":{""avg"":8.5,""max"":12.5,""min"":4.6},""2"":{""avg"":9.8,""max"":14,""min"":5.5},""3"":{""avg"":11.5,""max"":15.8,""min"":7.5},""4"":{""avg"":13.8,""max"":18.2,""min"":8.9},""5"":{""avg"":18.4,""max"":22.8,""min"":13.6},""6"":{""avg"":24,""max"":28.2,""min"":18.8},""7"":{""avg"":26.5,""max"":30.9,""min"":21.1},""8"":{""avg"":26.4,""max"":30.8,""min"":21.4},""9"":{""avg"":22.3,""max"":26.6,""min"":17.8},""10"":{""avg"":17.7,""max"":22.1,""min"":13.5},""11"":{""avg"":14.1,""max"":18.1,""min"":10.3},""12"":{""avg"":10.1,""max"":14.2,""min"":6.4}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4,3,4,4,3,5,4,3,4,2,8.5,9.8,11.5,13.8,18.4,24.0,26.5,26.4,22.3,17.7,14.1,10.1,"['Short trip', 'One week', 'Weekend']",0,1,1,1,0,3,-0.07592054201096139,1.7666712708972947,"Plaże, natura i relaks"
